row_id,label,n_chars,n_words,n_subwords
ntf-06542,fake,593,116,167
ntf-06543,fake,974,206,289
ntf-06544,fake,921,161,275
ntf-06545,fake,712,134,199
ntf-06546,fake,1099,207,321
ntf-06547,fake,316,62,97
ntf-06548,fake,758,144,216
ntf-06549,fake,861,156,282
ntf-06550,fake,946,197,269
ntf-06551,fake,560,109,172
ntf-06552,fake,934,206,258
ntf-06553,fake,699,135,201
ntf-06554,fake,751,150,211
ntf-06555,fake,744,149,235
ntf-06556,fake,416,84,110
ntf-06557,fake,685,133,187
ntf-06558,fake,1140,245,313
ntf-06559,fake,786,157,221
ntf-06560,fake,1206,251,324
ntf-06561,fake,860,181,298
ntf-06562,fake,1033,226,318
ntf-06563,fake,1076,218,335
ntf-06564,fake,546,112,158
ntf-06565,fake,611,131,183
ntf-06566,fake,1150,236,283
ntf-06567,fake,1144,245,317
ntf-06568,fake,1043,217,321
ntf-06569,fake,464,99,144
ntf-06570,fake,1098,222,305
ntf-06571,fake,941,204,306
ntf-06572,fake,1110,227,323
ntf-06573,fake,1015,216,293
ntf-06574,fake,821,169,209
ntf-06575,fake,946,193,252
ntf-06576,fake,868,174,279
ntf-06577,fake,895,179,229
ntf-06578,fake,862,164,234
ntf-06579,fake,741,125,229
ntf-06580,fake,875,188,256
ntf-06581,fake,413,82,103
ntf-06582,fake,702,141,180
ntf-06583,fake,949,196,275
ntf-06584,fake,1076,237,328
ntf-06585,fake,1308,277,349
ntf-06586,fake,995,213,311
ntf-06587,fake,928,200,255
ntf-06588,fake,1163,234,345
ntf-06589,fake,1119,247,300
ntf-06590,fake,961,201,275
ntf-06591,fake,411,82,124
ntf-06592,fake,730,150,208
ntf-06593,fake,943,212,275
ntf-06594,fake,877,194,231
ntf-06595,fake,736,145,211
ntf-06596,fake,754,154,204
ntf-06597,fake,963,210,277
ntf-06598,fake,305,69,88
ntf-06599,fake,668,141,210
ntf-06600,fake,653,148,196
ntf-06601,fake,936,198,281
ntf-06602,fake,1091,212,321
ntf-06603,fake,1083,226,332
ntf-06604,fake,616,127,166
ntf-06605,fake,1023,205,283
ntf-06606,fake,1068,236,288
ntf-06607,fake,495,102,141
ntf-06608,fake,971,206,283
ntf-06609,fake,678,146,196
ntf-06610,fake,321,69,95
ntf-06611,fake,814,173,209
ntf-06612,fake,819,175,256
ntf-06613,fake,1079,237,307
ntf-06614,fake,891,183,239
ntf-06615,fake,965,191,299
ntf-06616,fake,689,134,206
ntf-06617,fake,752,149,202
ntf-06618,fake,763,159,238
ntf-06619,fake,890,200,262
ntf-06620,fake,667,133,181
ntf-06621,fake,722,159,201
ntf-06622,fake,572,109,182
ntf-06623,fake,1003,191,245
ntf-06624,fake,796,175,213
ntf-06625,fake,765,162,240
ntf-06626,fake,397,84,123
ntf-06627,fake,903,195,262
ntf-06628,fake,728,159,200
ntf-06629,fake,738,148,212
ntf-06630,fake,847,163,240
ntf-06631,fake,1131,248,316
ntf-06632,fake,810,169,242
ntf-06633,fake,886,186,241
ntf-06634,fake,336,70,92
ntf-06635,fake,948,192,279
ntf-06636,fake,1033,216,308
ntf-06637,fake,597,123,178
ntf-06638,fake,597,116,180
ntf-06639,fake,526,112,139
ntf-06640,fake,997,207,256
ntf-06641,fake,523,115,150
ntf-06642,fake,1219,254,315
ntf-06643,fake,281,55,76
ntf-06644,fake,569,117,159
ntf-06645,fake,735,153,195
ntf-06646,fake,751,163,218
ntf-06647,fake,489,100,132
ntf-06648,fake,656,139,169
ntf-06649,fake,1296,267,322
ntf-06650,fake,532,110,139
ntf-06651,fake,982,201,258
ntf-06652,fake,935,186,230
ntf-06653,fake,657,135,186
ntf-06654,fake,811,168,239
ntf-06655,fake,587,128,154
ntf-06656,fake,844,183,234
ntf-06657,fake,1022,228,295
ntf-06658,fake,944,198,281
ntf-06659,fake,461,93,120
ntf-06660,fake,705,151,208
ntf-06661,fake,1170,256,341
ntf-06662,fake,246,50,70
ntf-06663,fake,508,98,132
ntf-06664,fake,294,62,79
ntf-06665,fake,983,210,260
ntf-06666,fake,1021,203,285
ntf-06667,fake,1030,215,272
ntf-06668,fake,754,158,196
ntf-06669,fake,909,206,257
ntf-06670,fake,774,173,205
ntf-06671,fake,678,135,198
ntf-06672,fake,1131,252,319
ntf-06673,fake,748,140,212
ntf-06674,fake,1094,239,295
ntf-06675,fake,720,152,198
ntf-06676,fake,615,124,178
ntf-06677,fake,542,103,160
ntf-06678,fake,306,65,89
ntf-06679,fake,959,199,262
ntf-06680,fake,840,172,249
ntf-06681,fake,583,115,188
ntf-06682,fake,838,178,231
ntf-06683,fake,1020,209,296
ntf-06684,fake,1452,313,413
ntf-06685,fake,894,190,251
ntf-06686,fake,771,166,195
ntf-06687,fake,813,179,217
ntf-06688,fake,262,56,86
ntf-06689,fake,705,146,212
ntf-06690,fake,691,135,179
ntf-06691,fake,316,63,77
ntf-06692,fake,728,149,209
ntf-06693,fake,764,155,209
ntf-06694,fake,755,158,223
ntf-06695,fake,742,148,188
ntf-06696,fake,688,135,189
ntf-06697,fake,669,134,208
ntf-06698,fake,684,143,175
ntf-06699,fake,467,94,150
ntf-06700,fake,810,168,227
ntf-06701,fake,896,160,270
ntf-06702,fake,967,198,251
ntf-06703,fake,655,143,193
ntf-06704,fake,1167,254,331
ntf-06705,fake,1271,268,328
ntf-06706,fake,975,211,268
ntf-06707,fake,800,163,259
ntf-06708,fake,801,170,235
ntf-06709,fake,820,166,232
ntf-06710,fake,695,146,205
ntf-06711,fake,953,182,286
ntf-06712,fake,1539,329,414
ntf-06713,fake,740,150,205
ntf-06714,fake,751,178,208
ntf-06715,fake,654,127,207
ntf-06716,fake,1219,254,342
ntf-06717,fake,1070,214,279
ntf-06718,fake,706,151,229
ntf-06719,fake,883,193,256
ntf-06720,fake,431,80,119
ntf-06721,fake,1349,278,363
ntf-06722,fake,756,151,227
ntf-06723,fake,986,198,265
ntf-06724,fake,1547,316,449
ntf-06725,fake,420,90,112
ntf-06726,fake,1165,240,299
ntf-06727,fake,922,189,243
ntf-06728,fake,961,201,264
ntf-06729,fake,905,180,227
ntf-06730,fake,762,163,215
ntf-06731,fake,764,157,213
ntf-06732,fake,954,198,255
ntf-06733,fake,514,107,159
ntf-06734,fake,1402,305,431
ntf-06735,fake,1171,224,352
ntf-06736,fake,816,173,215
ntf-06737,fake,527,116,164
ntf-06738,fake,337,73,91
ntf-06739,fake,900,180,247
ntf-06740,fake,920,195,241
ntf-06741,fake,1193,237,327
ntf-06742,fake,934,193,256
ntf-06743,fake,775,153,224
ntf-06744,fake,957,204,271
ntf-06745,fake,999,213,286
ntf-06746,fake,1214,260,361
ntf-06747,fake,776,173,216
ntf-06748,fake,445,93,141
ntf-06749,fake,296,64,90
ntf-06750,fake,628,136,171
ntf-06751,fake,869,183,249
ntf-06752,fake,852,181,219
ntf-06753,fake,1384,310,392
ntf-06754,fake,477,96,133
ntf-06755,fake,638,127,198
ntf-06756,fake,1366,267,357
ntf-06757,fake,1191,250,364
ntf-06758,fake,290,63,97
ntf-06759,fake,887,190,234
ntf-06760,fake,634,138,175
ntf-06761,fake,760,167,218
ntf-06762,fake,362,63,105
ntf-06763,fake,1415,299,394
ntf-06764,fake,559,111,166
ntf-06765,fake,1069,242,282
ntf-06766,fake,1475,315,452
ntf-06767,fake,877,187,274
ntf-06768,fake,590,125,157
ntf-06769,fake,686,150,189
ntf-06770,fake,833,178,222
ntf-06771,fake,704,154,202
ntf-06772,fake,1202,252,340
ntf-06773,fake,987,206,259
ntf-06774,fake,809,168,243
ntf-06775,fake,1225,263,307
ntf-06776,fake,1459,308,396
ntf-06777,fake,1162,242,335
ntf-06778,fake,621,128,178
ntf-06779,fake,907,194,281
ntf-06780,fake,1016,223,279
ntf-06781,fake,792,159,216
ntf-06782,fake,354,76,109
ntf-06783,fake,282,59,82
ntf-06784,fake,1105,242,351
ntf-06785,fake,812,168,206
ntf-06786,fake,1482,310,442
ntf-06787,fake,347,75,106
ntf-06788,fake,1188,253,368
ntf-06789,fake,1142,249,310
ntf-06790,fake,641,140,176
ntf-06791,fake,756,162,202
ntf-06792,fake,887,207,259
ntf-06793,fake,1190,250,332
ntf-06794,fake,918,191,295
ntf-06795,fake,586,120,167
ntf-06796,fake,930,206,249
ntf-06797,fake,1080,242,285
ntf-06798,fake,1188,244,365
ntf-06799,fake,1481,306,400
ntf-06800,fake,921,199,243
ntf-06801,fake,783,170,215
ntf-06802,fake,286,56,77
ntf-06803,fake,515,106,159
ntf-06804,fake,904,199,283
ntf-06805,fake,1018,205,319
ntf-06806,fake,601,118,166
ntf-06807,fake,290,62,85
ntf-06808,fake,306,62,82
ntf-06809,fake,235,50,60
ntf-06810,fake,1109,237,344
ntf-06811,fake,1345,282,377
ntf-06812,fake,749,157,229
ntf-06813,fake,824,175,223
ntf-06814,fake,745,162,212
ntf-06815,fake,728,153,235
ntf-06816,fake,845,181,219
ntf-06817,fake,843,181,221
ntf-06818,fake,740,159,226
ntf-06819,fake,454,94,130
ntf-06820,fake,733,145,201
ntf-06821,fake,398,82,98
ntf-06822,fake,743,167,210
ntf-06823,fake,1192,267,319
ntf-06824,fake,1111,241,303
ntf-06825,fake,650,136,209
ntf-06826,fake,1006,201,310
ntf-06827,fake,967,206,313
ntf-06828,fake,966,199,261
ntf-06829,fake,641,131,181
ntf-06830,fake,892,193,238
ntf-06831,fake,1114,232,311
ntf-06832,fake,877,188,253
ntf-06833,fake,821,170,278
ntf-06834,fake,577,118,170
ntf-06835,fake,995,204,286
ntf-06836,fake,734,146,214
ntf-06837,fake,674,139,210
ntf-06838,fake,880,191,260
ntf-06839,fake,578,122,174
ntf-06840,fake,938,187,273
ntf-06841,fake,469,96,123
ntf-06842,fake,675,144,198
ntf-06843,fake,562,126,171
ntf-06844,fake,952,186,259
ntf-06845,fake,1087,222,280
ntf-06846,fake,930,196,258
ntf-06847,fake,880,189,280
ntf-06848,fake,690,152,211
ntf-06849,fake,443,88,124
ntf-06850,fake,595,117,166
ntf-06851,fake,648,144,191
ntf-06852,fake,648,146,185
ntf-06853,fake,497,106,131
ntf-06854,fake,750,163,222
ntf-06855,fake,557,103,179
ntf-06856,fake,568,118,157
ntf-06857,fake,901,178,251
ntf-06858,fake,858,177,230
ntf-06859,fake,845,181,223
ntf-06860,fake,1288,262,353
ntf-06861,fake,907,198,236
ntf-06862,fake,1228,267,349
ntf-06863,fake,287,57,83
ntf-06864,fake,695,150,200
ntf-06865,fake,1168,252,303
ntf-06866,fake,511,108,144
ntf-06867,fake,724,152,194
ntf-06868,fake,810,159,217
ntf-06869,fake,412,83,123
ntf-06870,fake,828,172,205
ntf-06871,fake,769,167,229
ntf-06872,fake,1032,201,277
ntf-06873,fake,1055,225,315
ntf-06874,fake,397,82,123
ntf-06875,fake,266,56,82
ntf-06876,fake,344,71,86
ntf-06877,fake,883,178,250
ntf-06878,fake,1127,239,339
ntf-06879,fake,848,181,236
ntf-06880,fake,680,137,217
ntf-06881,fake,680,139,174
ntf-06882,fake,695,140,196
ntf-06883,fake,617,130,186
ntf-06884,fake,447,82,129
ntf-06885,fake,1363,287,435
ntf-06886,fake,605,124,195
ntf-06887,fake,329,68,97
ntf-06888,fake,377,76,123
ntf-06889,fake,613,128,202
ntf-06890,fake,365,77,120
ntf-06891,fake,730,159,225
ntf-06892,fake,498,101,164
ntf-06893,fake,512,106,168
ntf-06894,fake,1039,222,289
ntf-06895,fake,685,141,181
ntf-06896,fake,390,81,116
ntf-06897,fake,995,207,287
ntf-06898,fake,1201,261,375
ntf-06899,fake,1013,214,301
ntf-06900,fake,324,69,102
ntf-06901,fake,505,112,140
ntf-06902,fake,1387,297,416
ntf-06903,fake,945,194,277
ntf-06904,fake,591,113,184
ntf-06905,fake,692,143,186
ntf-06906,fake,752,155,202
ntf-06907,fake,947,184,277
ntf-06908,fake,1736,370,526
ntf-06909,fake,929,182,273
ntf-06910,fake,262,52,78
ntf-06911,fake,226,48,81
ntf-06912,fake,844,164,259
ntf-06913,fake,825,157,249
ntf-06914,fake,236,52,72
ntf-06915,fake,522,99,162
ntf-06916,fake,749,155,227
ntf-06917,fake,532,110,147
ntf-06918,fake,477,96,138
ntf-06919,fake,1008,215,292
ntf-06920,fake,738,147,198
ntf-06921,fake,938,193,270
ntf-06922,fake,1066,227,337
ntf-06923,fake,533,110,178
ntf-06924,fake,644,137,189
ntf-06925,fake,434,86,138
ntf-06926,fake,261,53,89
ntf-06927,fake,815,167,217
ntf-06928,fake,559,112,179
ntf-06929,fake,551,112,168
ntf-06930,fake,665,140,188
ntf-06931,fake,940,194,264
ntf-06932,fake,591,121,163
ntf-06933,fake,877,172,234
ntf-06934,fake,808,151,231
ntf-06935,fake,576,116,172
ntf-06936,fake,719,140,195
ntf-06937,fake,426,89,113
ntf-06938,fake,664,133,174
ntf-06939,fake,464,101,144
ntf-06940,fake,273,48,91
ntf-06941,fake,909,167,264
ntf-06942,fake,718,151,215
ntf-06943,fake,509,106,139
ntf-06944,fake,894,183,250
ntf-06945,fake,328,70,109
ntf-06946,fake,702,133,218
ntf-06947,fake,845,171,244
ntf-06948,fake,753,160,226
ntf-06949,fake,383,84,120
ntf-06950,fake,859,177,232
ntf-06951,fake,1578,325,441
ntf-06952,fake,927,199,288
ntf-06953,fake,699,142,214
ntf-06954,fake,1339,287,411
ntf-06955,fake,864,188,253
ntf-06956,fake,1252,276,378
ntf-06957,fake,846,192,240
ntf-06958,fake,801,163,229
ntf-06959,fake,1240,268,398
ntf-06960,fake,687,151,193
ntf-06961,fake,782,160,234
ntf-06962,fake,519,105,171
ntf-06963,fake,737,147,209
ntf-06964,fake,744,162,205
ntf-06965,fake,810,179,222
ntf-06966,fake,1346,289,396
ntf-06967,fake,1294,261,350
ntf-06968,fake,579,122,162
ntf-06969,fake,598,120,178
ntf-06970,fake,504,113,133
ntf-06971,fake,513,105,152
ntf-06972,fake,649,138,189
ntf-06973,fake,687,146,210
ntf-06974,fake,570,116,156
ntf-06975,fake,1293,262,351
ntf-06976,fake,938,194,277
ntf-06977,fake,1122,236,341
ntf-06978,fake,670,144,187
ntf-06979,fake,1066,233,312
ntf-06980,fake,786,166,235
ntf-06981,fake,1078,232,331
ntf-06982,fake,318,65,96
ntf-06983,fake,1397,285,409
ntf-06984,fake,828,170,232
ntf-06985,fake,586,123,197
ntf-06986,fake,582,125,184
ntf-06987,fake,658,144,206
ntf-06988,fake,663,138,182
ntf-06989,fake,542,117,168
ntf-06990,fake,1042,227,284
ntf-06991,fake,711,140,198
ntf-06992,fake,735,145,201
ntf-06993,fake,842,174,227
ntf-06994,fake,1301,264,355
ntf-06995,fake,717,144,207
ntf-06996,fake,576,120,151
ntf-06997,fake,586,128,163
ntf-06998,fake,787,156,243
ntf-06999,fake,812,159,238
ntf-07000,fake,876,182,249
ntf-07001,fake,782,167,201
ntf-07002,fake,1154,236,287
ntf-07003,fake,527,103,132
ntf-07004,fake,642,136,168
ntf-07005,fake,570,118,177
ntf-07006,fake,732,146,213
ntf-07007,fake,628,130,172
ntf-07008,fake,320,71,92
ntf-07009,fake,261,60,72
ntf-07010,fake,1423,308,416
ntf-07011,fake,1067,229,324
ntf-07012,fake,741,157,210
ntf-07013,fake,1007,213,315
ntf-07014,fake,747,161,230
ntf-07015,fake,714,148,212
ntf-07016,fake,1142,254,338
ntf-07017,fake,808,172,230
ntf-07018,fake,892,172,289
ntf-07019,fake,655,130,203
ntf-07020,fake,405,83,117
ntf-07021,fake,764,161,232
ntf-07022,fake,1194,257,337
ntf-07023,fake,768,158,203
ntf-07024,fake,1063,234,303
ntf-07025,fake,978,203,292
ntf-07026,fake,1119,231,327
ntf-07027,fake,1044,222,289
ntf-07028,fake,661,135,204
ntf-07029,fake,356,69,110
ntf-07030,fake,809,166,228
ntf-07031,fake,786,150,230
ntf-07032,fake,748,152,216
ntf-07033,fake,520,107,161
ntf-07034,fake,1007,197,266
ntf-07035,fake,746,157,214
ntf-07036,fake,906,194,240
ntf-07037,fake,621,132,164
ntf-07038,fake,671,137,202
ntf-07039,fake,283,61,86
ntf-07040,fake,1170,229,324
ntf-07041,fake,787,169,234
ntf-07042,fake,581,122,148
ntf-07043,fake,679,140,201
ntf-07044,fake,647,133,191
ntf-07045,fake,891,180,247
ntf-07046,fake,312,64,92
ntf-07047,fake,758,154,216
ntf-07048,fake,1106,217,304
ntf-07049,fake,828,164,261
ntf-07050,fake,715,150,199
ntf-07051,fake,530,105,169
ntf-07052,fake,866,187,225
ntf-07053,fake,886,170,260
ntf-07054,fake,487,103,140
ntf-07055,fake,840,171,232
ntf-07056,fake,1088,228,307
ntf-07057,fake,802,176,231
ntf-07058,fake,909,178,250
ntf-07059,fake,869,178,237
ntf-07060,fake,196,36,53
ntf-07061,fake,976,212,296
ntf-07062,fake,527,104,163
ntf-07063,fake,725,145,213
ntf-07064,fake,1115,239,321
ntf-07065,fake,644,133,200
ntf-07066,fake,913,193,287
ntf-07067,fake,341,67,94
ntf-07068,fake,507,110,160
ntf-07069,fake,926,188,257
ntf-07070,fake,690,155,189
ntf-07071,fake,694,142,197
ntf-07072,fake,711,151,199
ntf-07073,fake,721,143,209
ntf-07074,fake,961,212,281
ntf-07075,fake,1189,258,351
ntf-07076,fake,895,180,261
ntf-07077,fake,666,138,192
ntf-07078,fake,690,147,205
ntf-07079,fake,845,167,245
ntf-07080,fake,607,134,170
ntf-07081,fake,1145,231,321
ntf-07082,fake,392,82,118
ntf-07083,fake,636,145,192
ntf-07084,fake,828,176,252
ntf-07085,fake,646,137,165
ntf-07086,fake,890,186,262
ntf-07087,fake,725,150,198
ntf-07088,fake,1265,275,366
ntf-07089,fake,1098,235,316
ntf-07090,fake,674,132,193
ntf-07091,fake,530,111,146
ntf-07092,fake,1815,393,513
ntf-07093,fake,642,126,197
ntf-07094,fake,522,112,151
ntf-07095,fake,922,194,282
ntf-07096,fake,612,131,175
ntf-07097,fake,892,182,255
ntf-07098,fake,868,189,252
ntf-07099,fake,458,94,133
ntf-07100,fake,536,116,157
ntf-07101,fake,547,112,162
ntf-07102,fake,788,162,244
ntf-07103,fake,650,131,198
ntf-07104,fake,431,82,133
ntf-07105,fake,772,163,241
ntf-07106,fake,306,66,96
ntf-07107,fake,485,102,137
ntf-07108,fake,875,179,243
ntf-07109,fake,300,64,91
ntf-07110,fake,924,195,263
ntf-07111,fake,247,54,74
ntf-07112,fake,429,91,120
ntf-07113,fake,865,182,230
ntf-07114,fake,901,189,243
ntf-07115,fake,869,172,226
ntf-07116,fake,586,128,144
ntf-07117,fake,955,206,279
ntf-07118,fake,319,70,96
ntf-07119,fake,628,129,186
ntf-07120,fake,791,157,217
ntf-07121,fake,929,183,261
ntf-07122,fake,902,198,297
ntf-07123,fake,800,165,230
ntf-07124,fake,639,137,196
ntf-07125,fake,626,136,164
ntf-07126,fake,496,89,166
ntf-07127,fake,425,90,120
ntf-07128,fake,795,170,217
ntf-07129,fake,756,164,242
ntf-07130,fake,1152,225,358
ntf-07131,fake,500,104,139
ntf-07132,fake,661,138,181
ntf-07133,fake,1005,215,306
ntf-07134,fake,807,156,258
ntf-07135,fake,712,155,230
ntf-07136,fake,866,181,270
ntf-07137,fake,325,65,101
ntf-07138,fake,820,169,211
ntf-07139,fake,714,145,200
ntf-07140,fake,360,73,98
ntf-07141,fake,709,153,198
ntf-07142,fake,748,150,206
ntf-07143,fake,422,95,121
ntf-07144,fake,1053,221,285
ntf-07145,fake,754,158,227
ntf-07146,fake,583,117,145
ntf-07147,fake,726,149,205
ntf-07148,fake,468,92,133
ntf-07149,fake,856,189,221
ntf-07150,fake,628,138,162
ntf-07151,fake,1013,209,321
ntf-07152,fake,508,107,144
ntf-07153,fake,914,192,289
ntf-07154,fake,1091,231,310
ntf-07155,fake,799,164,247
ntf-07156,fake,863,180,235
ntf-07157,fake,596,105,185
ntf-07158,fake,1019,218,322
ntf-07159,fake,1157,247,339
ntf-07160,fake,781,162,222
ntf-07161,fake,434,94,125
ntf-07162,fake,859,174,246
ntf-07163,fake,671,144,175
ntf-07164,fake,1007,192,305
ntf-07165,fake,432,87,121
ntf-07166,fake,636,133,185
ntf-07167,fake,740,155,190
ntf-07168,fake,572,115,166
ntf-07169,fake,488,100,127
ntf-07170,fake,609,127,161
ntf-07171,fake,1451,301,400
ntf-07172,fake,797,163,216
ntf-07173,fake,776,155,210
ntf-07174,fake,514,107,161
ntf-07175,fake,418,89,128
ntf-07176,fake,786,158,217
ntf-07177,fake,1338,285,362
ntf-07178,fake,286,60,84
ntf-07179,fake,1203,265,343
ntf-07180,fake,1004,201,290
ntf-07181,fake,537,110,151
ntf-07182,fake,566,118,163
ntf-07183,fake,396,83,126
ntf-07184,fake,1040,223,294
ntf-07185,fake,1268,270,336
ntf-07186,fake,604,128,168
ntf-07187,fake,555,122,153
ntf-07188,fake,595,124,168
ntf-07189,fake,958,209,287
ntf-07190,fake,777,173,226
ntf-07191,fake,346,74,101
ntf-07192,fake,1347,291,389
ntf-07193,fake,1287,269,364
ntf-07194,fake,774,161,210
ntf-07195,fake,1049,213,294
ntf-07196,fake,1064,229,308
ntf-07197,fake,350,74,97
ntf-07198,fake,830,172,232
ntf-07199,fake,862,180,246
ntf-07200,fake,594,120,160
ntf-07201,fake,731,152,195
ntf-07202,fake,1138,235,314
ntf-07203,fake,610,128,153
ntf-07204,fake,1030,221,277
ntf-07205,fake,734,166,209
ntf-07206,fake,506,107,133
ntf-07207,fake,1342,264,433
ntf-07208,fake,961,206,282
ntf-07209,fake,722,144,206
ntf-07210,fake,682,137,170
ntf-07211,fake,622,129,150
ntf-07212,fake,746,161,235
ntf-07213,fake,807,164,216
ntf-07214,fake,604,124,174
ntf-07215,fake,658,135,165
ntf-07216,fake,762,157,200
ntf-07217,fake,773,155,229
ntf-07218,fake,342,74,85
ntf-07219,fake,901,202,264
ntf-07220,fake,535,119,165
ntf-07221,fake,1085,236,301
ntf-07222,fake,967,212,248
ntf-07223,fake,798,162,196
ntf-07224,fake,820,164,233
ntf-07225,fake,773,170,212
ntf-07226,fake,693,144,201
ntf-07227,fake,1131,236,307
ntf-07228,fake,773,157,218
ntf-07229,fake,294,61,84
ntf-07230,fake,720,159,191
ntf-07231,fake,574,126,165
ntf-07232,fake,620,137,161
ntf-07233,fake,744,166,206
ntf-07234,fake,508,105,148
ntf-07235,fake,759,152,218
ntf-07236,fake,742,142,213
ntf-07237,fake,542,109,161
ntf-07238,fake,644,137,189
ntf-07239,fake,729,148,206
ntf-07240,fake,413,84,120
ntf-07241,fake,1058,223,282
ntf-07242,fake,666,138,174
ntf-07243,fake,581,114,168
ntf-07244,fake,401,70,126
ntf-07245,fake,593,119,152
ntf-07246,fake,809,156,236
ntf-07247,fake,776,161,236
ntf-07248,fake,952,209,264
ntf-07249,fake,331,71,91
ntf-07250,fake,634,146,182
ntf-07251,fake,1022,226,268
ntf-07252,fake,902,179,273
ntf-07253,fake,301,60,84
ntf-07254,fake,1108,234,302
ntf-07255,fake,768,169,224
ntf-07256,fake,1170,249,334
ntf-07257,fake,763,171,222
ntf-07258,fake,807,170,240
ntf-07259,fake,1008,195,277
ntf-07260,fake,687,146,192
ntf-07261,fake,708,152,192
ntf-07262,fake,747,161,198
ntf-07263,fake,648,132,187
ntf-07264,fake,943,207,278
ntf-07265,fake,393,82,102
ntf-07266,fake,736,161,193
ntf-07267,fake,1153,256,342
ntf-07268,fake,758,158,222
ntf-07269,fake,360,72,95
ntf-07270,fake,806,145,226
ntf-07271,fake,647,125,215
ntf-07272,fake,1086,227,297
ntf-07273,fake,744,161,203
ntf-07274,fake,1109,233,298
ntf-07275,fake,306,54,90
ntf-07276,fake,520,108,136
ntf-07277,fake,798,160,214
ntf-07278,fake,1641,352,402
ntf-07279,fake,688,151,183
ntf-07280,fake,903,186,247
ntf-07281,fake,245,52,69
ntf-07282,fake,940,201,248
ntf-07283,fake,759,147,225
ntf-07284,fake,931,183,238
ntf-07285,fake,643,137,175
ntf-07286,fake,274,58,90
ntf-07287,fake,511,101,148
ntf-07288,fake,915,188,244
ntf-07289,fake,228,49,75
ntf-07290,fake,645,133,202
ntf-07291,fake,1270,275,353
ntf-07292,fake,809,181,230
ntf-07293,fake,1345,279,384
ntf-07294,fake,731,152,210
ntf-07295,fake,985,212,254
ntf-07296,fake,677,137,198
ntf-07297,fake,928,198,251
ntf-07298,fake,677,152,176
ntf-07299,fake,613,127,195
ntf-07300,fake,680,126,210
ntf-07301,fake,310,64,85
ntf-07302,fake,325,67,98
ntf-07303,fake,691,150,206
ntf-07304,fake,489,107,124
ntf-07305,fake,388,83,108
ntf-07306,fake,726,162,220
ntf-07307,fake,1010,214,263
ntf-07308,fake,950,193,253
ntf-07309,fake,603,121,144
ntf-07310,fake,787,160,243
ntf-07311,fake,475,97,136
