row_id,label,n_chars,n_words,n_subwords
axg-05455,real,262,52,68
axg-05456,real,186,41,54
axg-05457,real,256,59,69
axg-05458,real,145,35,44
axg-05459,real,104,25,30
axg-05460,real,81,15,29
axg-05461,real,258,56,66
axg-05462,real,234,46,63
axg-05463,real,188,39,57
axg-05464,real,130,26,30
axg-05465,real,113,27,29
axg-05466,real,197,41,66
axg-05467,real,81,20,30
axg-05468,real,160,32,42
axg-05469,real,212,48,56
axg-05470,real,147,29,41
axg-05471,real,129,27,39
axg-05472,real,172,39,48
axg-05473,real,158,36,47
axg-05474,real,162,35,45
axg-05475,real,207,42,53
axg-05476,real,254,51,82
axg-05477,real,248,50,57
axg-05478,real,234,47,76
axg-05479,real,302,61,84
axg-05480,real,161,33,51
axg-05481,real,183,42,45
axg-05482,real,122,22,41
axg-05483,real,116,24,35
axg-05484,real,130,30,39
axg-05485,real,172,36,44
axg-05486,real,148,32,40
axg-05487,real,143,32,41
axg-05488,real,156,32,38
axg-05489,real,99,21,28
axg-05490,real,151,33,45
axg-05491,real,188,41,49
axg-05492,real,108,23,30
axg-05493,real,250,55,65
axg-05494,real,191,39,56
axg-05495,real,280,54,68
axg-05496,real,227,47,62
axg-05497,real,141,32,37
axg-05498,real,243,51,67
axg-05499,real,166,38,48
axg-05500,real,219,43,58
axg-05501,real,237,53,65
axg-05502,real,95,22,26
axg-05503,real,274,59,68
axg-05504,real,203,43,53
axg-05505,real,230,48,72
axg-05506,real,184,38,57
axg-05507,real,108,22,27
axg-05508,real,149,31,47
axg-05509,real,236,53,66
axg-05510,real,164,35,44
axg-05511,real,115,23,34
axg-05512,real,231,51,67
axg-05513,real,113,23,32
axg-05514,real,106,21,37
axg-05515,real,152,33,35
axg-05516,real,91,19,28
axg-05517,real,196,38,47
axg-05518,real,129,25,30
axg-05519,real,273,58,71
axg-05520,real,157,33,37
axg-05521,real,187,37,52
axg-05522,real,187,41,49
axg-05523,real,155,34,43
axg-05524,real,216,46,67
axg-05525,real,179,38,41
axg-05526,real,83,17,28
axg-05527,real,137,32,37
axg-05528,real,76,17,23
axg-05529,real,107,21,28
axg-05530,real,240,51,60
axg-05531,real,223,47,55
axg-05532,real,246,56,69
axg-05533,real,238,48,74
axg-05534,real,244,49,68
axg-05535,real,209,43,65
axg-05536,real,248,51,71
axg-05537,real,105,23,32
axg-05538,real,191,41,48
axg-05539,real,89,19,30
axg-05540,real,116,24,36
axg-05541,real,119,26,31
axg-05542,real,168,36,54
axg-05543,real,142,33,38
axg-05544,real,337,73,91
axg-05545,real,221,46,70
axg-05546,real,193,41,48
axg-05547,real,175,38,46
axg-05548,real,181,38,54
axg-05549,real,153,34,44
axg-05550,real,176,38,50
axg-05551,real,155,34,39
axg-05552,real,150,33,42
axg-05553,real,161,36,41
axg-05554,real,136,26,33
axg-05555,real,222,48,60
axg-05556,real,163,36,44
axg-05557,real,107,23,34
axg-05558,real,243,54,77
axg-05559,real,225,49,59
axg-05560,real,94,22,31
axg-05561,real,251,50,66
axg-05562,real,176,37,43
axg-05563,real,222,51,62
axg-05564,real,155,30,44
axg-05565,real,153,34,40
axg-05566,real,199,38,56
axg-05567,real,130,29,36
axg-05568,real,214,43,61
axg-05569,real,153,33,43
axg-05570,real,229,48,61
axg-05571,real,189,41,53
axg-05572,real,158,37,47
axg-05573,real,184,41,53
axg-05574,real,287,64,78
axg-05575,real,221,49,62
axg-05576,real,178,41,49
axg-05577,real,134,29,34
axg-05578,real,218,47,62
axg-05579,real,63,13,22
axg-05580,real,129,28,35
axg-05581,real,180,40,45
axg-05582,real,134,30,41
axg-05583,real,166,40,46
axg-05584,real,598,123,162
axg-05585,real,77,15,24
axg-05586,real,173,33,55
axg-05587,real,191,41,50
axg-05588,real,229,48,64
axg-05589,real,237,53,82
axg-05590,real,110,24,33
axg-05591,real,254,55,61
axg-05592,real,307,62,79
axg-05593,real,448,88,122
axg-05594,real,78,17,24
axg-05595,real,86,19,28
axg-05596,real,148,29,39
axg-05597,real,138,28,36
axg-05598,real,132,28,37
axg-05599,real,177,35,55
axg-05600,real,250,58,69
axg-05601,real,167,37,40
axg-05602,real,162,36,41
axg-05603,real,209,44,54
axg-05604,real,211,47,59
axg-05605,real,240,50,70
axg-05606,real,163,30,44
axg-05607,real,74,15,19
axg-05608,real,176,38,42
axg-05609,real,252,54,75
axg-05610,real,169,37,47
axg-05611,real,186,41,60
axg-05612,real,188,43,57
axg-05613,real,150,33,46
axg-05614,real,237,54,67
axg-05615,real,149,32,49
axg-05616,real,149,32,41
axg-05617,real,249,57,75
axg-05618,real,215,48,57
axg-05619,real,81,17,24
axg-05620,real,175,38,49
axg-05621,real,255,55,71
axg-05622,real,83,18,27
axg-05623,real,222,49,59
axg-05624,real,222,52,59
axg-05625,real,93,21,26
axg-05626,real,251,55,68
axg-05627,real,250,54,63
axg-05628,real,115,22,29
axg-05629,real,191,46,64
axg-05630,real,237,48,61
axg-05631,real,197,41,58
axg-05632,real,116,25,32
axg-05633,real,146,33,38
axg-05634,real,107,25,29
axg-05635,real,132,29,33
axg-05636,real,124,26,38
axg-05637,real,141,31,37
axg-05638,real,201,45,52
axg-05639,real,159,35,42
axg-05640,real,264,61,69
axg-05641,real,179,42,46
axg-05642,real,251,57,68
axg-05643,real,244,49,58
axg-05644,real,148,31,39
axg-05645,real,195,44,53
axg-05646,real,220,45,49
axg-05647,real,255,57,71
axg-05648,real,165,37,50
axg-05649,real,193,40,53
axg-05650,real,299,61,77
axg-05651,real,181,40,52
axg-05652,real,117,25,31
axg-05653,real,140,29,36
axg-05654,real,91,21,32
axg-05655,real,234,48,70
axg-05656,real,181,39,51
axg-05657,real,155,31,43
axg-05658,real,185,40,57
axg-05659,real,106,25,29
axg-05660,real,110,23,34
axg-05661,real,155,32,49
axg-05662,real,251,49,72
axg-05663,real,156,38,50
axg-05664,real,129,27,37
axg-05665,real,90,21,27
axg-05666,real,182,41,50
axg-05667,real,512,104,133
axg-05668,real,238,52,63
axg-05669,real,258,53,75
axg-05670,real,257,52,70
axg-05671,real,254,52,60
axg-05672,real,207,48,60
axg-05673,real,233,56,66
axg-05674,real,133,31,35
axg-05675,real,183,40,51
axg-05676,real,162,32,48
axg-05677,real,241,49,70
axg-05678,real,188,40,52
axg-05679,real,205,44,56
axg-05680,real,164,36,46
axg-05681,real,125,28,32
axg-05682,real,126,27,33
axg-05683,real,132,25,32
axg-05684,real,164,33,41
axg-05685,real,210,41,50
axg-05686,real,225,48,57
axg-05687,real,129,28,36
axg-05688,real,141,32,36
axg-05689,real,161,39,45
axg-05690,real,251,57,67
axg-05691,real,188,37,55
axg-05692,real,181,38,45
axg-05693,real,102,20,25
axg-05694,real,173,40,49
axg-05695,real,132,29,37
axg-05696,real,269,60,69
axg-05697,real,115,23,32
axg-05698,real,192,41,49
axg-05699,real,182,38,51
axg-05700,real,127,27,34
axg-05701,real,161,33,45
axg-05702,real,208,43,57
axg-05703,real,172,35,44
axg-05704,real,159,37,52
axg-05705,real,149,32,48
axg-05706,real,216,47,55
axg-05707,real,142,32,40
axg-05708,real,120,23,38
axg-05709,real,167,36,48
axg-05710,real,153,36,42
axg-05711,real,115,25,35
axg-05712,real,105,23,29
axg-05713,real,243,52,72
axg-05714,real,172,37,44
axg-05715,real,175,37,46
axg-05716,real,143,31,38
axg-05717,real,206,43,47
axg-05718,real,141,28,37
axg-05719,real,118,27,33
axg-05720,real,140,29,45
axg-05721,real,220,46,60
axg-05722,real,124,28,31
axg-05723,real,117,27,36
axg-05724,real,213,44,58
axg-05725,real,127,28,35
axg-05726,real,84,20,23
axg-05727,real,247,53,59
axg-05728,real,148,33,38
axg-05729,real,241,50,76
axg-05730,real,184,41,49
axg-05731,real,225,52,59
axg-05732,real,189,41,51
axg-05733,real,187,42,46
axg-05734,real,113,23,32
axg-05735,real,200,41,55
axg-05736,real,150,32,38
axg-05737,real,237,53,69
axg-05738,real,93,19,34
axg-05739,real,118,25,34
axg-05740,real,177,37,50
axg-05741,real,73,14,20
axg-05742,real,89,20,25
axg-05743,real,117,25,32
axg-05744,real,176,36,42
axg-05745,real,191,43,55
axg-05746,real,157,31,39
axg-05747,real,171,37,46
axg-05748,real,229,46,60
axg-05749,real,185,41,48
axg-05750,real,105,22,25
axg-05751,real,233,52,66
axg-05752,real,232,50,61
axg-05753,real,180,35,47
axg-05754,real,191,44,54
axg-05755,real,219,46,56
axg-05756,real,233,50,66
axg-05757,real,157,34,40
axg-05758,real,259,54,77
axg-05759,real,186,45,57
axg-05760,real,202,43,53
axg-05761,real,241,51,68
axg-05762,real,181,37,48
axg-05763,real,133,25,36
axg-05764,real,118,24,30
axg-05765,real,88,18,22
axg-05766,real,256,57,74
axg-05767,real,181,39,47
axg-05768,real,123,29,34
axg-05769,real,168,32,41
axg-05770,real,167,34,43
axg-05771,real,257,57,66
axg-05772,real,196,41,61
axg-05773,real,181,37,50
axg-05774,real,91,19,25
axg-05775,real,220,46,60
axg-05776,real,90,21,30
axg-05777,real,200,46,56
axg-05778,real,93,21,25
axg-05779,real,134,30,39
axg-05780,real,90,21,26
axg-05781,real,165,36,41
axg-05782,real,80,17,21
axg-05783,real,292,62,80
axg-05784,real,132,29,40
axg-05785,real,128,25,46
axg-05786,real,152,31,35
axg-05787,real,283,57,77
axg-05788,real,69,15,19
axg-05789,real,270,56,77
axg-05790,real,208,43,54
axg-05791,real,118,24,31
axg-05792,real,112,23,27
axg-05793,real,228,49,65
axg-05794,real,160,35,51
axg-05795,real,248,48,57
axg-05796,real,248,49,58
axg-05797,real,202,46,53
axg-05798,real,99,21,26
axg-05799,real,184,41,48
axg-05800,real,255,54,70
axg-05801,real,251,54,72
axg-05802,real,163,39,46
axg-05803,real,245,54,61
axg-05804,real,266,57,70
axg-05805,real,235,46,53
axg-05806,real,177,40,46
axg-05807,real,181,40,47
axg-05808,real,186,41,55
axg-05809,real,249,53,69
axg-05810,real,327,69,82
axg-05811,real,320,70,87
axg-05812,real,199,40,52
axg-05813,real,210,45,62
axg-05814,real,170,36,48
axg-05815,real,176,37,43
axg-05816,real,187,40,47
axg-05817,real,127,27,30
axg-05818,real,139,31,39
axg-05819,real,166,37,43
axg-05820,real,197,40,56
axg-05821,real,248,58,74
axg-05822,real,151,30,35
axg-05823,real,189,43,56
axg-05824,real,208,42,52
axg-05825,real,207,47,53
axg-05826,real,237,48,57
axg-05827,real,216,49,63
axg-05828,real,218,45,53
axg-05829,real,158,38,44
axg-05830,real,128,27,39
axg-05831,real,133,29,40
axg-05832,real,294,66,81
axg-05833,real,232,50,60
axg-05834,real,204,40,56
axg-05835,real,180,40,52
axg-05836,real,219,50,58
axg-05837,real,164,35,43
axg-05838,real,182,39,53
axg-05839,real,217,48,66
axg-05840,real,128,27,35
axg-05841,real,228,48,64
axg-05842,real,301,68,86
axg-05843,real,199,44,62
axg-05844,real,172,38,44
axg-05845,real,177,39,49
axg-05846,real,193,42,55
axg-05847,real,219,46,57
axg-05848,real,280,62,73
axg-05849,real,300,65,81
axg-05850,real,205,43,55
axg-05851,real,197,42,57
axg-05852,real,173,40,48
axg-05853,real,151,32,36
axg-05854,real,184,40,45
axg-05855,real,272,55,71
axg-05856,real,165,35,41
axg-05857,real,240,50,64
axg-05858,real,204,42,58
axg-05859,real,235,48,71
axg-05860,real,237,49,56
axg-05861,real,234,48,64
axg-05862,real,223,50,66
axg-05863,real,269,54,75
axg-05864,real,197,42,57
axg-05865,real,214,47,56
axg-05866,real,214,47,55
axg-05867,real,179,39,44
axg-05868,real,278,64,81
axg-05869,real,279,62,76
axg-05870,real,207,43,53
axg-05871,real,241,55,71
axg-05872,real,267,57,69
axg-05873,real,245,46,72
axg-05874,real,281,58,74
axg-05875,real,196,43,50
axg-05876,real,235,54,74
axg-05877,real,299,62,76
axg-05878,real,118,24,32
axg-05879,real,216,46,66
axg-05880,real,192,43,56
axg-05881,real,152,32,37
axg-05882,real,242,53,62
axg-05883,real,138,30,37
axg-05884,real,177,40,46
axg-05885,real,250,54,69
axg-05886,real,397,83,108
axg-05887,real,204,41,56
axg-05888,real,254,53,65
axg-05889,real,157,34,41
axg-05890,real,174,39,47
axg-05891,real,124,27,37
axg-05892,real,171,41,56
axg-05893,real,133,26,33
axg-05894,real,159,33,48
axg-05895,real,203,42,57
axg-05896,real,295,60,76
axg-05897,real,243,49,70
axg-05898,real,286,59,73
axg-05899,real,276,58,79
axg-05900,real,204,43,51
axg-05901,real,160,32,51
axg-05902,real,219,47,56
axg-05903,real,195,41,49
axg-05904,real,317,66,84
axg-05905,real,203,42,52
axg-05906,real,191,41,49
axg-05907,real,193,44,52
axg-05908,real,172,38,46
axg-05909,real,136,25,31
axg-05910,real,145,29,37
axg-05911,real,182,41,54
axg-05912,real,201,43,59
axg-05913,real,206,47,59
axg-05914,real,211,44,55
axg-05915,real,165,34,44
axg-05916,real,224,51,54
axg-05917,real,164,33,44
axg-05918,real,259,55,59
axg-05919,real,113,22,35
axg-05920,real,113,25,34
axg-05921,real,168,40,47
axg-05922,real,223,50,61
axg-05923,real,209,44,54
axg-05924,real,386,78,91
axg-05925,real,148,34,47
axg-05926,real,153,30,39
axg-05927,real,210,42,61
axg-05928,real,319,67,92
axg-05929,real,222,51,65
axg-05930,real,192,43,53
axg-05931,real,188,41,50
axg-05932,real,208,47,56
axg-05933,real,270,61,66
axg-05934,real,206,42,52
axg-05935,real,185,40,51
axg-05936,real,200,45,60
axg-05937,real,222,49,63
axg-05938,real,141,29,34
axg-05939,real,249,54,76
axg-05940,real,204,38,47
axg-05941,real,209,42,53
axg-05942,real,264,57,75
axg-05943,real,250,55,69
axg-05944,real,216,52,62
axg-05945,real,223,51,58
axg-05946,real,179,38,57
axg-05947,real,192,40,56
axg-05948,real,194,42,51
axg-05949,real,118,27,33
axg-05950,real,206,46,53
axg-05951,real,190,41,52
axg-05952,real,262,58,77
axg-05953,real,211,45,51
axg-05954,real,267,56,79
axg-05955,real,125,27,36
axg-05956,real,177,40,48
axg-05957,real,197,44,49
axg-05958,real,141,34,41
axg-05959,real,204,47,71
axg-05960,real,286,62,81
axg-05961,real,164,37,41
axg-05962,real,237,50,60
axg-05963,real,147,34,39
axg-05964,real,242,54,65
axg-05965,real,207,44,54
axg-05966,real,126,30,36
axg-05967,real,207,47,65
axg-05968,real,173,37,51
axg-05969,real,120,25,32
axg-05970,real,169,36,48
axg-05971,real,239,49,63
axg-05972,real,263,61,81
axg-05973,real,145,32,46
axg-05974,real,172,38,49
axg-05975,real,293,67,86
axg-05976,real,239,51,62
axg-05977,real,273,57,75
axg-05978,real,232,48,65
axg-05979,real,195,42,55
axg-05980,real,161,34,45
axg-05981,real,200,48,52
axg-05982,real,200,42,56
axg-05983,real,237,51,62
axg-05984,real,267,51,64
axg-05985,real,219,50,58
axg-05986,real,250,54,72
axg-05987,real,242,53,69
axg-05988,real,231,50,68
axg-05989,real,182,41,52
axg-05990,real,213,46,58
axg-05991,real,168,37,48
axg-05992,real,180,38,41
axg-05993,real,184,42,48
axg-05994,real,218,42,54
axg-05995,real,176,40,51
axg-05996,real,237,46,49
axg-05997,real,195,41,51
axg-05998,real,135,30,34
axg-05999,real,203,41,57
axg-06000,real,221,48,57
axg-06001,real,124,28,34
axg-06002,real,237,52,62
axg-06003,real,171,38,47
axg-06004,real,131,32,37
axg-06005,real,312,70,84
axg-06006,real,232,48,62
axg-06007,real,205,41,58
axg-06008,real,201,42,48
axg-06009,real,159,32,39
axg-06010,real,151,31,42
axg-06011,real,222,48,70
axg-06012,real,151,34,42
axg-06013,real,224,50,69
axg-06014,real,280,58,82
axg-06015,real,285,57,79
axg-06016,real,213,43,53
axg-06017,real,327,67,95
axg-06018,real,291,61,82
axg-06019,real,222,47,55
axg-06020,real,242,49,58
axg-06021,real,169,35,45
axg-06022,real,253,52,67
axg-06023,real,230,47,70
axg-06024,real,244,52,62
axg-06025,real,206,45,60
axg-06026,real,252,53,61
axg-06027,real,191,39,47
axg-06028,real,238,49,64
axg-06029,real,230,49,59
axg-06030,real,244,53,65
axg-06031,real,151,36,44
axg-06032,real,223,47,55
axg-06033,real,361,81,94
axg-06034,real,234,52,64
axg-06035,real,232,49,56
axg-06036,real,378,84,100
axg-06037,real,160,35,43
axg-06038,real,208,47,53
axg-06039,real,266,64,73
axg-06040,real,142,29,39
axg-06041,real,232,50,60
axg-06042,real,297,67,81
axg-06043,real,297,65,76
axg-06044,real,279,58,77
axg-06045,real,232,49,57
axg-06046,real,278,61,84
axg-06047,real,153,33,44
axg-06048,real,260,60,78
axg-06049,real,238,49,64
axg-06050,real,296,67,80
axg-06051,real,358,73,95
axg-06052,real,156,31,46
axg-06053,real,136,34,37
axg-06054,real,253,50,62
axg-06055,real,173,37,53
axg-06056,real,286,64,78
axg-06057,real,173,34,45
axg-06058,real,265,62,75
axg-06059,real,209,45,52
axg-06060,real,290,64,82
axg-06061,real,187,43,63
axg-06062,real,156,33,40
axg-06063,real,208,44,58
axg-06064,real,223,49,61
axg-06065,real,278,58,69
axg-06066,real,225,48,56
axg-06067,real,283,62,73
axg-06068,real,188,41,51
axg-06069,real,230,51,64
axg-06070,real,199,40,49
axg-06071,real,245,50,67
axg-06072,real,197,44,49
axg-06073,real,169,34,43
axg-06074,real,188,40,57
axg-06075,real,157,32,50
axg-06076,real,155,34,39
axg-06077,real,149,33,42
axg-06078,real,185,39,52
axg-06079,real,228,47,58
axg-06080,real,283,59,78
axg-06081,real,374,84,105
axg-06082,real,187,36,54
axg-06083,real,198,44,51
axg-06084,real,219,46,54
axg-06085,real,169,38,52
axg-06086,real,185,37,49
axg-06087,real,249,53,76
axg-06088,real,237,48,58
axg-06089,real,192,44,58
axg-06090,real,203,45,53
axg-06091,real,163,36,43
axg-06092,real,246,50,58
axg-06093,real,163,35,41
axg-06094,real,236,51,61
axg-06095,real,157,30,36
axg-06096,real,173,38,48
axg-06097,real,219,52,55
axg-06098,real,256,56,74
axg-06099,real,303,69,81
axg-06100,real,195,40,47
axg-06101,real,269,64,68
axg-06102,real,244,52,66
axg-06103,real,133,28,36
axg-06104,real,212,46,54
axg-06105,real,177,39,51
axg-06106,real,250,55,66
axg-06107,real,196,47,54
axg-06108,real,233,52,65
axg-06109,real,135,30,40
axg-06110,real,231,46,57
axg-06111,real,162,37,45
axg-06112,real,161,35,42
axg-06113,real,232,47,66
axg-06114,real,197,39,64
axg-06115,real,298,65,73
axg-06116,real,211,44,51
axg-06117,real,210,43,48
axg-06118,real,285,62,79
axg-06119,real,104,20,28
axg-06120,real,216,46,73
axg-06121,real,254,53,60
axg-06122,real,135,29,37
axg-06123,real,185,38,53
axg-06124,real,170,34,45
axg-06125,real,136,30,43
axg-06126,real,169,36,47
axg-06127,real,210,45,56
axg-06128,real,273,56,69
axg-06129,real,317,71,82
axg-06130,real,181,39,51
axg-06131,real,243,53,61
axg-06132,real,212,44,54
axg-06133,real,194,41,52
axg-06134,real,168,35,46
axg-06135,real,168,35,47
axg-06136,real,207,49,58
axg-06137,real,365,76,100
axg-06138,real,258,59,72
axg-06139,real,205,40,53
axg-06140,real,148,31,39
axg-06141,real,148,32,44
axg-06142,real,287,59,69
axg-06143,real,217,46,63
axg-06144,real,208,46,53
axg-06145,real,206,43,53
axg-06146,real,164,33,49
axg-06147,real,181,40,50
axg-06148,real,154,36,42
axg-06149,real,96,20,28
axg-06150,real,267,56,72
axg-06151,real,208,47,57
axg-06152,real,225,44,69
axg-06153,real,141,29,37
axg-06154,real,163,33,43
axg-06155,real,209,45,52
axg-06156,real,246,52,58
axg-06157,real,224,53,59
axg-06158,real,219,46,67
axg-06159,real,270,54,75
axg-06160,real,230,45,64
axg-06161,real,235,52,61
axg-06162,real,272,60,73
axg-06163,real,196,44,53
axg-06164,real,250,53,75
axg-06165,real,219,47,71
axg-06166,real,251,50,71
axg-06167,real,168,36,49
axg-06168,real,171,34,46
axg-06169,real,186,40,52
axg-06170,real,195,41,54
axg-06171,real,190,37,52
axg-06172,real,319,74,90
axg-06173,real,149,33,43
axg-06174,real,306,68,79
axg-06175,real,266,58,68
axg-06176,real,237,56,70
axg-06177,real,225,45,62
axg-06178,real,181,40,50
axg-06179,real,327,67,87
axg-06180,real,213,47,61
axg-06181,real,167,37,45
axg-06182,real,217,48,60
axg-06183,real,225,49,61
axg-06184,real,128,27,33
axg-06185,real,175,39,47
axg-06186,real,253,56,68
axg-06187,real,189,41,58
axg-06188,real,238,51,68
axg-06189,real,188,40,46
axg-06190,real,205,46,56
axg-06191,real,284,63,84
axg-06192,real,281,61,77
axg-06193,real,175,36,40
axg-06194,real,216,47,57
axg-06195,real,198,44,49
axg-06196,real,210,43,51
axg-06197,real,286,60,88
axg-06198,real,161,36,43
axg-06199,real,153,36,43
axg-06200,real,310,70,80
axg-06201,real,318,68,78
axg-06202,real,173,37,43
axg-06203,real,245,50,61
axg-06204,real,254,55,67
axg-06205,real,232,45,70
axg-06206,real,223,50,61
axg-06207,real,239,49,55
axg-06208,real,128,25,32
axg-06209,real,203,51,59
axg-06210,real,162,40,43
axg-06211,real,294,67,85
axg-06212,real,280,60,72
axg-06213,real,162,36,45
axg-06214,real,213,47,54
axg-06215,real,298,68,79
axg-06216,real,141,32,37
axg-06217,real,151,30,35
axg-06218,real,220,48,55
axg-06219,real,212,48,51
axg-06220,real,193,44,59
axg-06221,real,152,31,38
axg-06222,real,185,38,47
axg-06223,real,223,48,52
axg-06224,real,150,30,35
axg-06225,real,199,44,51
axg-06226,real,139,30,36
axg-06227,real,189,41,43
axg-06228,real,292,65,76
axg-06229,real,242,47,76
axg-06230,real,246,50,53
axg-06231,real,190,38,42
axg-06232,real,182,36,48
axg-06233,real,173,39,44
axg-06234,real,206,42,47
axg-06235,real,321,62,95
axg-06236,real,216,41,64
axg-06237,real,182,37,46
axg-06238,real,131,29,35
axg-06239,real,275,55,68
axg-06240,real,237,50,62
axg-06241,real,198,42,48
axg-06242,real,177,39,44
axg-06243,real,233,53,72
axg-06244,real,196,42,57
axg-06245,real,267,61,80
axg-06246,real,199,45,51
axg-06247,real,179,39,46
axg-06248,real,129,28,35
axg-06249,real,199,40,49
axg-06250,real,174,37,54
axg-06251,real,280,62,71
axg-06252,real,243,56,70
axg-06253,real,149,31,36
axg-06254,real,188,41,46
axg-06255,real,179,36,53
axg-06256,real,215,43,56
axg-06257,real,185,37,48
axg-06258,real,216,44,58
axg-06259,real,159,32,39
axg-06260,real,229,50,59
axg-06261,real,195,43,53
axg-06262,real,389,83,118
axg-06263,real,314,67,82
axg-06264,real,234,51,68
axg-06265,real,219,43,65
axg-06266,real,196,43,55
axg-06267,real,217,45,62
axg-06268,real,235,52,66
axg-06269,real,367,80,98
axg-06270,real,264,54,68
axg-06271,real,133,29,33
axg-06272,real,272,58,72
axg-06273,real,235,52,69
axg-06274,real,294,67,79
axg-06275,real,190,42,53
axg-06276,real,275,60,76
axg-06277,real,175,36,53
axg-06278,real,246,53,67
axg-06279,real,184,42,56
axg-06280,real,217,47,69
axg-06281,real,241,52,78
axg-06282,real,245,55,72
axg-06283,real,264,57,65
axg-06284,real,190,42,47
axg-06285,real,193,44,52
axg-06286,real,261,59,71
axg-06287,real,234,49,62
axg-06288,real,238,53,64
axg-06289,real,154,36,45
axg-06290,real,204,48,58
axg-06291,real,161,34,40
axg-06292,real,175,37,47
axg-06293,real,195,43,52
axg-06294,real,249,54,65
axg-06295,real,276,60,72
axg-06296,real,142,28,36
axg-06297,real,166,36,46
axg-06298,real,289,63,74
axg-06299,real,303,68,83
axg-06300,real,196,46,58
axg-06301,real,211,45,61
axg-06302,real,147,33,40
axg-06303,real,116,24,31
axg-06304,real,132,30,36
axg-06305,real,110,25,29
axg-06306,real,175,38,52
axg-06307,real,125,25,33
axg-06308,real,151,30,40
axg-06309,real,184,37,47
axg-06310,real,107,23,31
axg-06311,real,159,35,45
axg-06312,real,292,64,89
axg-06313,real,272,65,78
axg-06314,real,144,30,39
axg-06315,real,157,31,41
axg-06316,real,162,35,46
axg-06317,real,220,42,56
axg-06318,real,234,50,67
axg-06319,real,224,50,60
axg-06320,real,191,41,49
